name_length	value	response_time	accuracy	coarse_category	fine_category	subject	
8	28	1.0875482999999804	1	place	city	27	
14	19	4.451847299999827	1	person	actor	27	
4	30	0.9136055999997552	1	place	city	27	
7	13	1.0062102000001687	1	person	musician	27	
5	9	0.6739960999993855	1	place	country	27	
10	36	0.7591122000003452	1	place	monument	27	
4	30	1.7695463000000018	1	place	city	27	
19	11	1.1063820999997915	1	person	writer	27	
11	25	1.0628900000001522	1	place	country	27	
9	7	1.4852576000002955	1	person	writer	27	
17	27	1.106605899999522	1	person	politician	27	
5	2	1.2548033999992185	1	place	city	27	
14	19	5.717348399999537	1	person	actor	27	
16	35	1.5208025000001726	1	place	body_of_water	27	
7	13	1.9559383000005255	1	person	musician	27	
6	1	1.1593048000004273	1	person	actor	27	
16	33	1.385793599999488	1	place	body_of_water	27	
8	6	0.8508412000001044	1	person	politician	27	
7	23	1.3924275999997917	1	place	country	27	
12	0	0.9195022999992943	1	person	politician	27	
6	29	1.2350829999995767	1	place	city	27	
8	28	1.2496488000006138	1	place	city	27	
14	21	2.4326422999993156	1	person	politician	27	
15	14	1.0077988999992158	1	person	musician	27	
13	3	1.031639300000279	1	place	body_of_water	27	
9	4	1.7914567999996507	1	place	monument	27	
11	18	1.2550431999998182	1	person	actor	27	
8	24	1.396096999999827	1	place	country	27	
4	34	1.3412518999994063	1	place	body_of_water	27	
15	39	0.9676760000002105	1	place	monument	27	
6	26	0.9128654999994978	1	place	country	27	
18	22	0.7364440999999715	1	person	actor	27	
17	20	5.347586099999717	1	person	actor	27	
23	15	1.0865342999995846	1	person	musician	27	
9	16	0.9484284000000116	1	person	musician	27	
12	8	0.7348824000000604	1	person	writer	27	
13	38	0.9459802999999738	1	place	monument	27	
15	17	0.812363600000026	1	person	politician	27	
13	12	1.5962828000001537	1	person	writer	27	
15	32	1.1810320999993564	1	place	body_of_water	27	
15	32	0.8487693999995827	1	place	body_of_water	27	
6	1	1.0712084000006143	1	person	actor	27	
13	12	0.7404059000000416	1	person	writer	27	
11	18	0.8546183999997083	1	person	actor	27	
13	38	1.73185039999953	1	place	monument	27	
4	30	1.006919999999809	1	place	city	27	
7	23	0.9254651999999624	1	place	country	27	
11	25	5.273191700000098	1	place	country	27	
16	33	1.477796799999851	1	place	body_of_water	27	
15	17	1.4518178000007538	1	person	politician	27	
8	6	0.6095648000000438	1	person	politician	27	
16	35	2.409361600000011	1	place	body_of_water	27	
12	0	1.3882438000000548	1	person	politician	27	
9	5	2.4367308999999295	1	person	musician	27	
17	20	1.459658799999488	1	person	actor	27	
15	14	0.8268892999994932	1	person	musician	27	
5	9	1.0180841999999757	1	place	country	27	
19	11	1.0578292000000147	1	person	writer	27	
9	4	0.7747231999992437	1	place	monument	27	
16	10	2.087316200000714	1	person	writer	27	
4	34	1.460266000000047	1	place	body_of_water	27	
9	31	0.9067950000007841	1	place	city	27	
12	8	0.6626151000000391	1	person	writer	27	
7	13	1.148565100000269	1	person	musician	27	
9	7	0.9421637999994346	1	person	writer	27	
14	19	4.1847170000000915	1	person	actor	27	
13	3	0.9610289999991437	1	place	body_of_water	27	
8	24	5.675582199999553	1	place	country	27	
23	15	0.962811899999906	1	person	musician	27	
6	29	0.7166194999999789	1	place	city	27	
14	21	0.607801200000722	1	person	politician	27	
15	39	0.9043018000002121	1	place	monument	27	
6	26	2.0671458999995593	1	place	country	27	
9	16	0.8582046000001355	1	person	musician	27	
18	22	0.7606482000001051	1	person	actor	27	
10	36	0.9870198999997228	1	place	monument	27	
14	21	1.4990968000001885	1	person	politician	27	
9	5	0.9762860999999248	1	person	musician	27	
9	4	0.617986700000074	1	place	monument	27	
13	37	1.0722641000002113	1	place	monument	27	
15	14	0.8215762999998333	1	person	musician	27	
4	30	5.1726808000003075	1	place	city	27	
10	36	1.2542081999999937	1	place	monument	27	
5	2	6.169654799999989	1	place	city	27	
18	22	1.3129657999998017	1	person	actor	27	
17	27	3.060521499999595	1	person	politician	27	
16	35	1.5147220999997444	1	place	body_of_water	27	
7	23	0.798504000000321	1	place	country	27	
23	15	1.7589155999994546	1	person	musician	27	
12	8	2.3293273999997837	1	person	writer	27	
16	33	0.6684951000006549	1	place	body_of_water	27	
6	1	1.2024724000002607	1	person	actor	27	
8	24	0.9786256999996112	1	place	country	27	
4	34	0.9724767999996402	1	place	body_of_water	27	
15	32	1.284062300000187	1	place	body_of_water	27	
14	19	0.7585066000001461	1	person	actor	27	
6	29	4.79238770000029	1	place	city	27	
8	28	2.120670600000267	1	place	city	27	
13	38	1.187219699999332	1	place	monument	27	
19	11	0.7720557000002373	1	person	writer	27	
16	10	1.028507200000604	1	person	writer	27	
9	16	1.7556727999999566	1	person	musician	27	
11	25	0.8389883999998347	1	place	country	27	
7	13	0.8048367999999755	1	person	musician	27	
13	12	0.965195799999492	1	person	writer	27	
8	6	0.8149758999998085	1	person	politician	27	
5	9	1.1991610000004584	1	place	country	27	
9	31	1.0085104999998293	1	place	city	27	
15	17	0.8248955000008209	1	person	politician	27	
8	28	1.2853441999995994	1	place	city	27	
6	1	3.9544198000003234	1	person	actor	27	
15	17	0.9158761999997296	1	person	politician	27	
17	27	1.1043853999999556	1	person	politician	27	
16	35	0.8680728999997882	1	place	body_of_water	27	
11	25	0.8171460000003208	1	place	country	27	
16	10	1.0085085999999137	1	person	writer	27	
9	5	0.808800899999369	1	person	musician	27	
15	32	1.2571844000003694	1	place	body_of_water	27	
13	12	1.3510519999999815	1	person	writer	27	
14	19	0.8494301999999152	1	person	actor	27	
5	9	1.4240788000006432	1	place	country	27	
4	34	1.2078878000002078	1	place	body_of_water	27	
5	2	0.8237566999996488	1	place	city	27	
15	39	0.9674488000000565	1	place	monument	27	
13	37	0.7690477999994982	1	place	monument	27	
4	30	0.9943162999998094	1	place	city	27	
13	3	0.8268504999996367	1	place	body_of_water	27	
9	31	1.4652113000001918	1	place	city	27	
15	14	1.0234993999993094	1	person	musician	27	
17	20	1.623392500000591	1	person	actor	27	
12	8	1.0304904000004171	1	person	writer	27	
8	6	1.1497965000007753	1	person	politician	27	
7	23	1.008703599999535	1	place	country	27	
12	0	10.408608700000514	1	person	politician	27	
9	4	0.5053130000005694	1	place	monument	27	
14	21	0.9179174999999304	1	person	politician	27	
11	18	2.0496258000002854	1	person	actor	27	
18	22	0.734562100000403	1	person	actor	27	
10	36	1.1854954000000362	1	place	monument	27	
9	16	1.7620214999997188	1	person	musician	27	
8	24	0.9879407999997056	1	place	country	27	
7	13	0.7408944000007978	1	person	musician	27	
6	26	1.5602438999994774	1	place	country	27	
13	38	1.0027202000001125	1	place	monument	27	
16	33	2.3549394000001485	1	place	body_of_water	27	
23	15	1.5401451000007	1	person	musician	27	
9	7	1.079410899999857	1	person	writer	27	
6	29	0.9410986000002595	1	place	city	27	
19	11	0.9836538999998083	1	person	writer	27	
13	37	1.2047990999999456	1	place	monument	27	
7	23	1.6693141999994623	1	place	country	27	
9	5	0.9310237999998208	1	person	musician	27	
9	16	1.2778480000006311	1	person	musician	27	
9	7	2.57157240000015	1	person	writer	27	
6	1	1.7655054999995627	1	person	actor	27	
15	32	0.9911894999995638	1	place	body_of_water	27	
16	35	1.0642319999997198	1	place	body_of_water	27	
4	34	0.8140004999995654	1	place	body_of_water	27	
13	12	1.517740600000252	1	person	writer	27	
6	26	2.7048985000001267	1	place	country	27	
15	39	0.9326953999998295	1	place	monument	27	
7	13	0.8007186000004367	1	person	musician	27	
12	0	0.7691781000003175	1	person	politician	27	
13	38	1.3629992000005586	1	place	monument	27	
19	11	2.3937597000003734	1	person	writer	27	
15	17	1.4987378000005265	1	person	politician	27	
16	33	1.0100628000000142	1	place	body_of_water	27	
15	14	2.665890899999795	1	person	musician	27	
8	24	1.0720634999997856	1	place	country	27	
11	18	0.8859339999999065	1	person	actor	27	
23	15	0.7399542000002839	1	person	musician	27	
9	31	1.2863799999995535	1	place	city	27	
17	27	0.9794999000005191	1	person	politician	27	
18	22	3.7719696999993175	1	person	actor	27	
5	2	1.1566083000006984	1	place	city	27	
17	20	1.381791599999815	1	person	actor	27	
9	4	0.7349766999996064	1	place	monument	27	
8	28	1.0096294999993916	1	place	city	27	
14	19	1.0153387000000293	1	person	actor	27	
6	29	1.3790185999996538	1	place	city	27	
13	3	0.7640572999998767	1	place	body_of_water	27	
10	36	3.3106696000004376	1	place	monument	27	
4	30	0.666360999999597	1	place	city	27	
5	9	1.4240892999996504	1	place	country	27	
11	25	0.7110131999997975	1	place	country	27	
16	33	0.9915918999995483	1	place	body_of_water	27	
23	15	1.0314332999996623	1	person	musician	27	
12	8	2.4632087999998475	1	person	writer	27	
4	34	0.9881767000006221	1	place	body_of_water	27	
17	20	0.7091755000001285	1	person	actor	27	
15	39	1.0011194999997315	1	place	monument	27	
6	26	1.6175149000000602	1	place	country	27	
13	3	0.38465050000013434	1	place	body_of_water	27	
10	36	0.9452326000000539	1	place	monument	27	
7	23	0.9387907999998788	1	place	country	27	
16	10	2.8870108000000982	1	person	writer	27	
5	2	1.1883054999998421	1	place	city	27	
17	27	1.6078433000002406	1	person	politician	27	
8	28	0.6833568000001833	1	place	city	27	
11	18	8.896440500000608	1	person	actor	27	
7	13	0.6843963000001168	1	person	musician	27	
9	31	0.7690820999996504	1	place	city	27	
13	12	0.6581218000001172	1	person	writer	27	
9	16	0.6958827999997084	1	person	musician	27	
4	30	0.6370182000000568	1	place	city	27	
14	19	0.5949172000000544	1	person	actor	27	
13	37	2.9318762000002607	1	place	monument	27	
19	11	1.2301932999998826	1	person	writer	27	
15	14	0.6378173000002789	1	person	musician	27	
6	1	1.3963871000005383	1	person	actor	27	
18	22	0.7055774000000383	1	person	actor	27	
14	21	1.0295913999998447	1	person	politician	27	
9	4	0.7166628999993918	1	place	monument	27	
11	25	1.1037115999997695	1	place	country	27	
12	0	0.5317526999997426	1	person	politician	27	
13	38	1.3915403000000879	1	place	monument	27	
8	6	1.1439750999998068	1	person	politician	27	
6	29	1.323190899999645	1	place	city	27	
8	24	0.6773726999999781	1	place	country	27	
16	33	0.9490339000003587	1	place	body_of_water	27	
7	13	2.3521269999992	1	person	musician	27	
13	38	1.3304768999996668	1	place	monument	27	
6	1	0.4935871000006955	1	person	actor	27	
6	26	0.9545608999997057	1	place	country	27	
8	28	1.94033170000057	1	place	city	27	
9	4	1.222787800000333	1	place	monument	27	
12	8	2.150036	1	person	writer	27	
23	15	1.456503000000339	1	person	musician	27	
17	27	0.7267795999996451	1	person	politician	27	
10	36	4.153702100000373	1	place	monument	27	
13	37	0.9168964000000415	1	place	monument	27	
17	20	0.9759486000002653	1	person	actor	27	
9	7	0.9058512999999948	1	person	writer	27	
16	35	0.8208833000007871	1	place	body_of_water	27	
4	34	3.652000100000805	1	place	body_of_water	27	
15	39	1.4240831000006438	1	place	monument	27	
13	3	0.6329245000006267	1	place	body_of_water	27	
15	32	3.967325699999492	1	place	body_of_water	27	
15	17	0.6410659000002852	1	person	politician	27	
7	23	1.559437999999318	1	place	country	27	
8	24	0.9547551000005114	1	place	country	27	
15	14	0.7252693999998883	1	person	musician	27	
5	2	0.64608059999955	1	place	city	27	
9	16	1.6607358000001113	1	person	musician	27	
9	31	0.672193000000334	1	place	city	27	
18	22	0.805209900000591	1	person	actor	27	
19	11	2.490179999999782	1	person	writer	27	
6	29	0.7311274000003323	1	place	city	27	
16	10	1.8069335000000137	1	person	writer	27	
9	5	0.7274389000003794	1	person	musician	27	
4	30	1.131237699999474	1	place	city	27	
5	9	1.6943687000002683	1	place	country	27	
7	13	0.6974153000001024	1	person	musician	27	
5	9	0.7185174000005645	1	place	country	27	
14	19	1.090382700000191	1	person	actor	27	
7	23	0.5500919000005524	1	place	country	27	
16	35	0.5444999999999709	1	place	body_of_water	27	
13	38	1.0829816999994364	1	place	monument	27	
9	5	2.432301400000142	1	person	musician	27	
6	26	0.8958728000006886	1	place	country	27	
6	29	0.7169733000000633	1	place	city	27	
13	3	2.2726849999999104	1	place	body_of_water	27	
17	20	0.7738640999996278	1	person	actor	27	
15	14	0.7749491000004127	1	person	musician	27	
19	11	0.7119923999998719	1	person	writer	27	
12	0	0.7168032999998104	1	person	politician	27	
8	28	0.49655729999994946	1	place	city	27	
9	4	0.6056634999995367	1	place	monument	27	
11	25	0.9493910000001051	1	place	country	27	
9	16	0.7039540000005218	1	person	musician	27	
17	27	3.556380299999546	1	person	politician	27	
15	39	0.9019427000002906	1	place	monument	27	
9	31	0.9143776000000798	1	place	city	27	
9	7	0.6070065999992948	1	person	writer	27	
11	18	0.5827365999994072	1	person	actor	27	
12	8	0.6877254999999423	1	person	writer	27	
14	21	0.6756485000005341	1	person	politician	27	
6	1	0.6328862000000299	1	person	actor	27	
4	30	2.800763000000188	1	place	city	27	
10	36	0.7531079999998838	1	place	monument	27	
18	22	0.626922100000229	1	person	actor	27	
16	10	0.7137966000000233	1	person	writer	27	
13	12	0.8456323999998858	1	person	writer	27	
15	32	1.0203931999994893	1	place	body_of_water	27	
16	33	0.6273133000004236	1	place	body_of_water	27	
15	17	0.7472065000001749	1	person	politician	27	
23	15	0.7661853999998129	1	person	musician	27	
13	37	0.6873958000005587	1	place	monument	27	
8	24	0.6278469999997469	1	place	country	27	
8	6	0.6997182999994038	1	person	politician	27	
4	34	0.703577199999927	1	place	body_of_water	27	
5	2	0.7720286000003398	1	place	city	27	
14	19	0.6710199999997712	1	person	actor	27	
16	35	0.7242450000003373	1	place	body_of_water	27	
12	0	0.6472911999999269	1	person	politician	27	
13	38	0.6537740000003396	1	place	monument	27	
6	26	0.7715071000002354	1	place	country	27	
13	12	0.6932896000007531	1	person	writer	27	
13	3	0.5865401000000929	1	place	body_of_water	27	
4	30	0.9149951999997938	1	place	city	27	
8	28	0.7027019000006476	1	place	city	27	
17	20	1.3144062999999733	1	person	actor	27	
14	21	2.3185112000001027	1	person	politician	27	
23	15	2.1612429999995584	1	person	musician	27	
9	31	0.7629431000004843	1	place	city	27	
4	34	0.9584727000001294	1	place	body_of_water	27	
16	10	0.6961817000001247	1	person	writer	27	
15	17	0.6526100000000952	1	person	politician	27	
6	29	0.77669109999988	1	place	city	27	
18	22	0.6818439999997281	1	person	actor	27	
13	37	0.575557299999673	1	place	monument	27	
7	13	0.6968079999996917	1	person	musician	27	
9	16	0.9099931999999171	1	person	musician	27	
5	9	1.0496696000000156	1	place	country	27	
11	18	0.7201211999999941	1	person	actor	27	
7	23	0.7072158000000854	1	place	country	27	
5	2	0.7598400999995647	1	place	city	27	
6	1	0.921740900000259	1	person	actor	27	
17	27	0.6462734999995519	1	person	politician	27	
15	39	0.7493264000004274	1	place	monument	27	
9	7	0.9925734999997076	1	person	writer	27	
11	25	0.8241032999994786	1	place	country	27	
8	6	0.7586707999998907	1	person	politician	27	
8	24	1.0803929000003336	1	place	country	27	
9	4	9.75740870000027	1	place	monument	27	
15	32	0.7426599999998871	1	place	body_of_water	27	
15	14	0.7612036000000444	1	person	musician	27	
10	36	0.7156667000008383	1	place	monument	27	
16	33	3.29639700000007	1	place	body_of_water	27	
12	8	0.6685809000000518	1	person	writer	27	
6	1	1.3799348000002283	1	person	actor	27	
16	35	1.2451017000003048	1	place	body_of_water	27	
15	39	0.8754518000005191	1	place	monument	27	
8	24	0.710978499999328	1	place	country	27	
23	15	3.099583299999722	1	person	musician	27	
15	32	0.8800135999999839	1	place	body_of_water	27	
17	20	1.3410047999996095	1	person	actor	27	
12	0	0.8555693999996947	1	person	politician	27	
11	18	0.661226500000339	1	person	actor	27	
8	6	0.587171500000295	1	person	politician	27	
5	2	0.46808690000034403	1	place	city	27	
9	31	1.1852687999999034	1	place	city	27	
9	7	0.6745567999996638	1	person	writer	27	
5	9	0.6011975000001257	1	place	country	27	
6	26	1.3936325999993642	1	place	country	27	
4	34	4.330854499999987	1	place	body_of_water	27	
14	21	0.7327691000000414	1	person	politician	27	
4	30	0.9441182000000481	1	place	city	27	
14	19	1.1464392999996562	1	person	actor	27	
9	16	3.180856699999822	1	person	musician	27	
13	38	1.0704612999998062	1	place	monument	27	
16	10	0.5798290000002453	1	person	writer	27	
17	27	0.7814281000000847	1	person	politician	27	
19	11	0.7033774999999878	1	person	writer	27	
6	29	0.9952961000008145	1	place	city	27	
13	37	5.693061300000409	1	place	monument	27	
15	14	0.6819814999998925	1	person	musician	27	
7	13	0.5743437000000995	1	person	musician	27	
13	3	0.6628222999997888	1	place	body_of_water	27	
15	17	1.0206594999999652	1	person	politician	27	
7	23	1.6198303000001033	1	place	country	27	
18	22	0.8021354000002248	1	person	actor	27	
9	5	1.9541780999998082	1	person	musician	27	
9	4	0.8844771000003675	1	place	monument	27	
11	25	0.6519339999995282	1	place	country	27	
16	33	1.1057659000007334	1	place	body_of_water	27	
10	36	0.6791323999996166	1	place	monument	27	
12	8	2.140306899999814	1	person	writer	27	
13	12	0.8227499000004173	1	person	writer	27	
19	11	0.6213678000003711	1	person	writer	27	
17	20	0.9332825999999841	1	person	actor	27	
18	22	1.8730634999992617	1	person	actor	27	
16	10	0.9142979000007472	1	person	writer	27	
4	34	1.454112299999906	1	place	body_of_water	27	
8	24	1.5085377000004883	1	place	country	27	
6	29	1.0963312000003498	1	place	city	27	
15	32	6.9083127000003515	1	place	body_of_water	27	
4	30	1.0053494000003411	1	place	city	27	
8	6	0.758006199999727	1	person	politician	27	
5	9	0.5525428000000829	1	place	country	27	
10	36	0.6103128999993714	1	place	monument	27	
9	4	0.5059152000003451	1	place	monument	27	
9	16	0.7090570000000298	1	person	musician	27	
23	15	0.6009094999999434	1	person	musician	27	
13	12	0.6786572000000888	1	person	writer	27	
16	35	0.9079406999999264	1	place	body_of_water	27	
