name_length	value	response_time	accuracy	semantic_domain	familiarity	subject	
16	27	0.954922600001737	1	-1	1	1	
6	21	0.8859730000003765	1	1	1	1	
15	2	0.820428200000606	1	-1	-1	1	
10	11	1.2061261000017112	1	1	-1	1	
15	16	0.9041380000016943	1	1	-1	1	
13	29	0.6782007000001613	1	-1	1	1	
13	3	1.8059095999997226	1	-1	-1	1	
13	10	9.608448300001328	1	1	1	1	
17	30	1.3049798000029114	1	-1	1	1	
12	1	0.8071469000024081	1	-1	-1	1	
4	24	0.7616200000011304	1	1	1	1	
15	19	0.6220803999967757	1	1	1	1	
12	4	1.000109499997052	1	-1	-1	1	
14	8	1.2023228999969433	1	-1	-1	1	
8	12	1.0290549999990617	1	1	-1	1	
16	17	0.8786844999995083	1	1	-1	1	
12	28	0.6861005999999179	1	-1	1	1	
18	7	0.8546270000006189	1	-1	-1	1	
20	22	1.3022749000010663	1	1	1	1	
13	10	0.5488184999994701	1	1	1	1	
14	13	0.8004913000004308	1	1	-1	1	
14	6	0.7222342999993998	1	-1	-1	1	
15	19	0.9355198000012024	1	1	1	1	
6	21	0.7558891000007861	1	1	1	1	
17	30	0.7603043000017351	1	-1	1	1	
12	1	1.1962278999999398	1	-1	-1	1	
15	2	1.0393389999990177	1	-1	-1	1	
14	8	0.9524745999988227	1	-1	-1	1	
18	26	0.9483321000006981	1	-1	1	1	
19	14	1.6648085999986506	1	1	-1	1	
10	20	1.4573123000009218	1	1	1	1	
12	4	1.4496733000014501	1	-1	-1	1	
16	17	0.9628585999998904	1	1	-1	1	
8	12	0.6865121999981056	1	1	-1	1	
13	18	1.2374285999976564	1	1	1	1	
10	11	0.7427496999989671	1	1	-1	1	
12	28	0.6992752999976801	1	-1	1	1	
16	27	1.15349950000018	1	-1	1	1	
11	0	0.8061469999993278	1	-1	1	1	
15	23	0.6479212999984156	1	1	1	1	
15	5	6.928374900002382	1	-1	-1	1	
17	31	0.7810977000008279	1	-1	1	1	
15	15	0.769220199999836	1	1	-1	1	
4	24	0.7883306999974593	1	1	1	1	
13	3	1.01553530000092	1	-1	-1	1	
15	25	0.785957200001576	1	-1	1	1	
15	16	0.8204123000032268	1	1	-1	1	
7	9	0.7895443999987037	1	1	-1	1	
13	29	0.9359254000009969	1	-1	1	1	
7	9	0.6907499999979336	1	1	-1	1	
13	29	0.681198599999334	1	-1	1	1	
14	6	1.2804325999968569	1	-1	-1	1	
15	23	0.752956100001029	1	1	1	1	
15	16	1.0609212999988813	1	1	-1	1	
12	28	0.7646101999998791	1	-1	1	1	
18	26	0.9123087000007217	1	-1	1	1	
19	14	0.926005699999223	1	1	-1	1	
13	18	2.6986073999978544	1	1	1	1	
15	2	0.7202563999999256	1	-1	-1	1	
10	11	1.045323099999223	1	1	-1	1	
16	17	0.7024811999981466	1	1	-1	1	
15	25	0.66105239999888	1	-1	1	1	
8	12	0.7006981999984419	1	1	-1	1	
17	30	0.8667735999988508	1	-1	1	1	
12	4	0.7050922999987961	1	-1	-1	1	
15	5	0.7596794000019145	1	-1	-1	1	
20	22	1.2122581000003265	1	1	1	1	
14	8	0.6866577000000689	1	-1	-1	1	
15	19	1.3810260999998718	1	1	1	1	
6	21	0.8481768999990891	1	1	1	1	
16	27	1.1693475000029139	1	-1	1	1	
4	24	0.6444049999990966	1	1	1	1	
11	0	0.7970376999983273	1	-1	1	1	
13	10	0.8793576999996731	1	1	1	1	
15	15	0.6703516999987187	1	1	-1	1	
13	3	1.4296384000008402	0	-1	-1	1	
10	20	0.8307902000015019	1	1	1	1	
18	7	0.704355800000485	1	-1	-1	1	
12	1	8.72703509999701	1	-1	-1	1	
17	31	5.804497799999808	1	-1	1	1	
13	29	0.8492421999981161	1	-1	1	1	
15	2	0.7064133999992919	1	-1	-1	1	
19	14	0.7448401000001468	1	1	-1	1	
15	23	0.6686336000020674	1	1	1	1	
8	12	0.8042691999980889	1	1	-1	1	
18	7	0.6148830999991333	1	-1	-1	1	
10	20	0.752630599999975	1	1	1	1	
15	16	0.8198300000003655	1	1	-1	1	
12	4	1.124894000000495	1	-1	-1	1	
7	9	1.370202199999767	1	1	-1	1	
13	10	0.7577497999991465	1	1	1	1	
15	15	1.018265300001076	1	1	-1	1	
15	5	1.5547211000011885	1	-1	-1	1	
20	22	0.9186392000010528	1	1	1	1	
16	27	0.899871699999494	1	-1	1	1	
12	1	1.1389834000001429	1	-1	-1	1	
17	30	0.9186652999997023	1	-1	1	1	
15	25	2.8356086000021605	1	-1	1	1	
6	21	1.06015959999786	1	1	1	1	
14	13	1.4046091999989585	1	1	-1	1	
17	31	0.7909202000009827	1	-1	1	1	
15	19	0.9061533000021882	1	1	1	1	
14	6	0.6633514999994077	1	-1	-1	1	
4	24	1.8551381999968726	1	1	1	1	
13	3	0.8709210999986681	1	-1	-1	1	
18	26	0.7586813999987498	1	-1	1	1	
11	0	1.3233550999975705	1	-1	1	1	
13	18	0.7125091000016255	1	1	1	1	
16	17	1.2149202000000514	1	1	-1	1	
10	11	0.7519326999972691	1	1	-1	1	
12	28	0.7557739999974729	1	-1	1	1	
14	8	0.7755049999977928	1	-1	-1	1	
6	21	0.6381713000009768	1	1	1	1	
13	29	0.742787799998041	1	-1	1	1	
18	26	0.6838118000014219	1	-1	1	1	
16	27	0.6107225000014296	1	-1	1	1	
12	28	0.7486922000025515	1	-1	1	1	
13	3	1.0884191000004648	1	-1	-1	1	
10	11	0.6948391999976593	1	1	-1	1	
15	16	2.0774630999985675	1	1	-1	1	
10	20	0.9079412999999477	1	1	1	1	
11	0	0.730241000001115	1	-1	1	1	
15	5	1.1035622999988846	1	-1	-1	1	
8	12	0.8531315000000177	1	1	-1	1	
17	31	0.7570508999997401	1	-1	1	1	
14	8	0.744388600000093	1	-1	-1	1	
4	24	0.6221158000007563	1	1	1	1	
12	1	1.1759153999992122	1	-1	-1	1	
15	2	0.6838209999987157	1	-1	-1	1	
7	9	0.674825599999167	1	1	-1	1	
14	6	1.3066217999985383	1	-1	-1	1	
19	14	0.8249194999989413	1	1	-1	1	
15	25	0.7133706999993592	1	-1	1	1	
16	17	0.830534799999441	1	1	-1	1	
14	13	1.0244048999993538	1	1	-1	1	
15	19	0.7135608999997203	1	1	1	1	
12	4	1.2160382000001846	1	-1	-1	1	
13	10	0.9291245000022172	1	1	1	1	
18	7	0.7503350000006321	1	-1	-1	1	
15	23	0.7694099000000278	1	1	1	1	
17	30	0.6620541999982379	1	-1	1	1	
15	15	3.1345752000015636	1	1	-1	1	
13	18	1.6196387999989383	1	1	1	1	
20	22	0.7563964999972086	1	1	1	1	
14	13	3.2897209000002476	1	1	-1	2	
12	4	1.9122729999999137	1	-1	-1	2	
15	18	1.6297134999986156	1	1	1	2	
6	21	2.9124028000005637	1	1	1	2	
14	0	2.254745500000354	1	-1	1	2	
14	20	1.8305075999996916	1	1	1	2	
8	12	4.63943929999914	1	1	-1	2	
15	15	2.503086599999733	1	1	-1	2	
13	24	2.308835600000748	1	1	1	2	
19	14	1.2910649000004923	1	1	-1	2	
10	22	3.2902635999998893	1	1	1	2	
11	23	3.3687043999998423	1	1	1	2	
15	16	2.388433799998893	1	1	-1	2	
14	31	1.9115263000003324	1	-1	1	2	
18	30	2.18999950000034	1	-1	1	2	
18	7	3.1915067999998428	1	-1	-1	2	
6	19	2.5064865999993344	1	1	1	2	
15	2	2.1209641999994346	1	-1	-1	2	
14	8	1.8940912000016397	1	-1	-1	2	
10	25	1.2763247999992018	1	-1	1	2	
16	17	1.780553200000213	1	1	-1	2	
13	3	1.647332099999403	1	-1	-1	2	
10	11	1.6482981000008294	1	1	-1	2	
12	1	1.9048249000006763	1	-1	-1	2	
14	27	2.9504002000012406	1	-1	1	2	
7	10	1.0900636999995186	1	1	1	2	
11	28	1.7685732999998436	1	-1	1	2	
7	9	1.9404121000006853	1	1	-1	2	
15	5	1.385359600000811	1	-1	-1	2	
13	26	1.41113039999982	1	-1	1	2	
14	29	1.3570537000014156	1	-1	1	2	
10	25	2.793711499998608	1	-1	1	2	
15	18	3.1487048999988474	1	1	1	2	
10	22	3.3440399000010075	1	1	1	2	
7	10	3.2932607999991887	1	1	1	2	
16	17	34.250930700000026	0	1	-1	2	
11	23	2.11510029999954	1	1	1	2	
13	24	2.672770399998626	1	1	1	2	
15	15	3.0957310000012512	1	1	-1	2	
14	27	3.917458300000362	1	-1	1	2	
14	6	3.3616586000007374	1	-1	-1	2	
13	26	3.709372200000871	1	-1	1	2	
8	12	2.187525800000003	1	1	-1	2	
12	1	4.21414680000089	1	-1	-1	2	
13	3	6.559594300000754	1	-1	-1	2	
7	9	4.348657900000035	1	1	-1	2	
12	4	6.881637399999818	1	-1	-1	2	
14	13	2.111067900001217	1	1	-1	2	
15	5	3.8053850999986025	0	-1	-1	2	
15	2	2.5830760000008013	1	-1	-1	2	
18	30	3.5221075999997993	1	-1	1	2	
14	29	1.782351199999539	1	-1	1	2	
14	8	1.490183199999592	1	-1	-1	2	
15	16	3.273348700000497	1	1	-1	2	
11	28	1.6891815999988467	1	-1	1	2	
10	11	3.43219979999958	1	1	-1	2	
6	21	3.2644636999993963	1	1	1	2	
18	7	2.080012299998998	1	-1	-1	2	
6	19	5.135618500000419	1	1	1	2	
14	31	2.3713669999997364	1	-1	1	2	
19	14	1.399028299998463	1	1	-1	2	
14	20	3.3615878999989945	1	1	1	2	
14	0	5.4387286999990465	1	-1	1	2	
14	6	1.4857463000007556	1	-1	-1	2	
10	25	1.2840780999995332	1	-1	1	2	
18	30	2.9786115999995673	1	-1	1	2	
6	21	2.0607376000007207	1	1	1	2	
13	24	2.4292299000007915	1	1	1	2	
14	27	4.142306699999608	1	-1	1	2	
8	12	1.2430811999984144	1	1	-1	2	
14	31	2.155524499999956	1	-1	1	2	
7	9	6.231353600000148	1	1	-1	2	
15	5	1.536359399999128	1	-1	-1	2	
15	15	2.2935206000001926	1	1	-1	2	
14	13	3.067885499998738	1	1	-1	2	
19	14	1.2020967999997083	1	1	-1	2	
11	28	1.1239337000006344	1	-1	1	2	
16	17	7.384969900000215	1	1	-1	2	
10	22	3.938916099999915	1	1	1	2	
14	20	3.062940499999968	1	1	1	2	
10	11	4.512254199999006	1	1	-1	2	
13	3	1.9025102000014158	1	-1	-1	2	
6	19	3.7315839000002597	1	1	1	2	
14	8	2.3204537000001437	1	-1	-1	2	
15	18	2.644874499999787	1	1	1	2	
12	1	3.3725601000005554	1	-1	-1	2	
13	26	1.9116145000007236	1	-1	1	2	
18	7	2.9091824000006454	1	-1	-1	2	
15	2	2.1391832000008435	1	-1	-1	2	
14	0	3.447584300000017	1	-1	1	2	
12	4	1.3174397999991925	1	-1	-1	2	
7	10	1.8587179999994987	1	1	1	2	
15	16	1.3382894000005763	1	1	-1	2	
14	0	1.6927790000008827	1	-1	1	2	
15	18	2.091285600001356	1	1	1	2	
19	14	4.537791299999299	1	1	-1	2	
18	30	7.125239299999521	1	-1	1	2	
6	21	2.106612999999925	1	1	1	2	
13	26	2.1197818000000552	1	-1	1	2	
11	28	1.7160033000000112	1	-1	1	2	
10	11	5.985870500000601	1	1	-1	2	
14	31	3.5402373999986594	1	-1	1	2	
6	19	8.232557199999064	1	1	1	2	
14	13	1.857013699998788	1	1	-1	2	
14	6	3.1288229000001593	1	-1	-1	2	
15	2	1.9818470000009256	1	-1	-1	2	
7	9	4.081033700000262	1	1	-1	2	
18	7	1.8559143999991647	1	-1	-1	2	
13	24	5.70357309999963	1	1	1	2	
12	4	4.774066600000879	1	-1	-1	2	
12	1	1.0976520000003802	1	-1	-1	2	
8	12	0.9599221000007674	1	1	-1	2	
15	5	1.307226900000387	1	-1	-1	2	
16	17	1.2242127999998047	1	1	-1	2	
11	23	4.969408999999359	1	1	1	2	
14	29	1.3961632999998983	1	-1	1	2	
7	10	2.7675197000007756	1	1	1	2	
14	20	2.930481300001702	1	1	1	2	
14	27	5.935255500000494	1	-1	1	2	
13	3	3.812414699999863	1	-1	-1	2	
15	15	4.782079700000395	1	1	-1	2	
14	8	1.5689406999990752	1	-1	-1	2	
10	22	1.843384199999491	1	1	1	2	
10	25	2.3310623999987	1	-1	1	2	
15	16	1.2649227000001702	1	1	-1	2	
15	16	2.4163931000002776	1	1	-1	2	
14	27	3.554296799999065	1	-1	1	2	
12	4	2.0762837000002037	1	-1	-1	2	
19	14	3.7560754000005545	1	1	-1	2	
14	8	2.1675818000003346	1	-1	-1	2	
14	13	2.754699699999037	1	1	-1	2	
13	24	2.183122899999944	1	1	1	2	
12	1	2.5149051000007603	1	-1	-1	2	
10	25	2.36800729999959	1	-1	1	2	
14	29	4.513570499999332	1	-1	1	2	
15	2	1.1990878999986307	1	-1	-1	2	
18	30	1.3456088000002637	1	-1	1	2	
11	28	1.6141005999998015	1	-1	1	2	
13	3	2.816385600001013	1	-1	-1	2	
18	7	2.4814908000007563	1	-1	-1	2	
11	23	7.1845288000004075	1	1	1	2	
6	19	1.4761756000007153	1	1	1	2	
7	9	1.8199796999997488	1	1	-1	2	
10	22	2.4522467000006145	1	1	1	2	
7	10	2.7078932999993413	1	1	1	2	
14	6	9.274228299998867	1	-1	-1	2	
15	15	1.641586699999607	1	1	-1	2	
14	31	1.0986732000001211	1	-1	1	2	
13	26	0.7531526000002486	1	-1	1	2	
14	0	0.9491878999997425	1	-1	1	2	
15	5	1.0893861999993533	1	-1	-1	2	
15	18	3.1774253000003227	1	1	1	2	
6	21	1.2291655999997602	1	1	1	2	
14	20	1.7099534999997559	1	1	1	2	
10	22	1.3461432000003697	1	1	1	2	
10	11	1.3593665999997029	1	1	-1	2	
12	1	3.2590847999999824	1	-1	-1	2	
11	23	1.7220701999995072	1	1	1	2	
15	5	3.2395890000007057	0	-1	-1	2	
6	19	1.6879027999984828	1	1	1	2	
15	18	2.406572799998685	1	1	1	2	
14	13	0.9521820000009029	1	1	-1	2	
15	2	1.2520004999969387	1	-1	-1	2	
18	7	2.2124182999978075	1	-1	-1	2	
14	20	1.4389001999988977	1	1	1	2	
7	10	2.5201201000018045	1	1	1	2	
14	29	1.6851234000023396	1	-1	1	2	
15	15	2.835511099998257	1	1	-1	2	
14	0	1.091794400002982	1	-1	1	2	
14	27	5.818429299997661	1	-1	1	2	
8	12	1.3151450000004843	1	1	-1	2	
11	28	1.2003698000007716	1	-1	1	2	
14	6	3.154550000002928	0	-1	-1	2	
18	30	1.926451100000122	1	-1	1	2	
13	3	0.9873944999999367	1	-1	-1	2	
10	25	2.5034357999975327	1	-1	1	2	
19	14	1.7171651999997266	1	1	-1	2	
7	9	0.913373600000341	1	1	-1	2	
12	4	3.3432476000016322	1	-1	-1	2	
13	26	0.8750003000022843	1	-1	1	2	
14	31	1.9939037000003736	1	-1	1	2	
14	8	2.2369379000010667	1	-1	-1	2	
16	17	1.4621812000004866	1	1	-1	2	
15	16	7.293839800000569	1	1	-1	2	
6	21	3.132582400001411	1	1	1	2	
13	24	1.2666076999994402	1	1	1	2	
8	12	1.0057833999999275	1	1	-1	2	
16	17	2.5036110000000917	1	1	-1	2	
15	5	1.3492207000017515	1	-1	-1	2	
14	0	2.466188999998849	1	-1	1	2	
15	15	1.4425689000017883	1	1	-1	2	
18	7	0.8430564000009326	1	-1	-1	2	
14	31	2.395706600000267	1	-1	1	2	
14	20	1.662495399999898	1	1	1	2	
11	23	2.127057399997284	1	1	1	2	
10	25	4.0121196000000054	1	-1	1	2	
15	18	1.5018244000020786	1	1	1	2	
15	2	1.0924044999992475	1	-1	-1	2	
12	1	0.9396130999994057	1	-1	-1	2	
14	29	1.1439423999981955	1	-1	1	2	
18	30	1.706933500001469	1	-1	1	2	
14	8	0.8407888000001549	1	-1	-1	2	
19	14	7.529705799999647	1	1	-1	2	
10	22	2.0306610000006913	1	1	1	2	
7	10	2.3198266999970656	1	1	1	2	
13	26	2.373245399998268	1	-1	1	2	
7	9	0.7763680999996723	1	1	-1	2	
12	4	2.9403782000008505	1	-1	-1	2	
14	6	1.625584000001254	1	-1	-1	2	
14	13	0.874533899997914	0	1	-1	2	
10	11	3.3530295999989903	0	1	-1	2	
13	24	1.6211566000019957	1	1	1	2	
14	27	6.434493400000065	1	-1	1	2	
15	16	1.6508676000012201	1	1	-1	2	
6	21	2.178022599997348	1	1	1	2	
6	19	1.5497485000014422	1	1	1	2	
12	4	2.868362299999717	0	-1	-1	2	
18	7	0.9649096000030113	1	-1	-1	2	
15	15	0.9760491999986698	1	1	-1	2	
14	29	2.4279273000029207	1	-1	1	2	
7	10	2.1559362999978475	1	1	1	2	
6	19	1.464362800001254	1	1	1	2	
14	31	1.0242840999999316	1	-1	1	2	
11	23	2.2659564999994473	1	1	1	2	
14	0	2.673762300000817	1	-1	1	2	
13	24	1.8649264999985462	1	1	1	2	
10	25	1.2011173000028066	1	-1	1	2	
14	8	2.1949172999993607	1	-1	-1	2	
10	22	1.9982484000029217	1	1	1	2	
15	18	2.3692926000003354	1	1	1	2	
18	30	1.620323000002827	1	-1	1	2	
14	27	3.14077990000078	1	-1	1	2	
15	5	1.0651337999988755	1	-1	-1	2	
14	13	1.6007743999980448	1	1	-1	2	
16	17	6.354549899999256	1	1	-1	2	
19	14	1.798056199997518	1	1	-1	2	
13	3	1.8723169000004418	1	-1	-1	2	
6	21	1.4309523000010813	1	1	1	2	
15	16	2.705449899996893	1	1	-1	2	
10	11	4.231981000000815	1	1	-1	2	
11	28	2.4165498000002117	1	-1	1	2	
14	20	0.9783205999992788	1	1	1	2	
8	12	1.3421465999999782	1	1	-1	2	
7	9	0.9066619000004721	1	1	-1	2	
13	26	1.0962905999986106	1	-1	1	2	
14	6	0.8470338999977685	1	-1	-1	2	
15	2	3.4721056999987923	1	-1	-1	2	
12	1	3.383159099998011	1	-1	-1	2	
14	13	2.53027419999853	1	1	-1	2	
13	26	2.8793249999980617	0	-1	1	2	
14	29	5.084766899999522	1	-1	1	2	
14	0	1.0751396999985445	1	-1	1	2	
14	8	1.8554211000009673	1	-1	-1	2	
15	15	3.105055699998047	1	1	-1	2	
12	1	1.1100188000018534	1	-1	-1	2	
10	25	1.2277389000009862	1	-1	1	2	
7	9	2.493666000002122	1	1	-1	2	
11	28	0.9567580000002636	1	-1	1	2	
19	14	5.752530100002332	1	1	-1	2	
6	21	2.9639719000006153	1	1	1	2	
11	23	1.184194800000114	1	1	1	2	
13	24	5.7947917000019515	1	1	1	2	
14	27	1.3881389000016497	1	-1	1	2	
18	7	0.9386340999990352	1	-1	-1	2	
15	18	0.9357597999987775	1	1	1	2	
7	10	1.0434628000002704	0	1	1	2	
10	11	1.4364583999995375	1	1	-1	2	
12	4	2.3416219999999157	1	-1	-1	2	
13	3	1.2260609000004479	1	-1	-1	2	
6	19	1.5951504000004206	1	1	1	2	
10	22	1.7890877999998338	1	1	1	2	
15	5	1.271297199997207	1	-1	-1	2	
14	31	0.9185703000002832	1	-1	1	2	
14	20	2.371495999999752	1	1	1	2	
15	2	1.7834614999992482	1	-1	-1	2	
14	0	3.310208099999727	1	-1	1	2	
14	27	1.9318987000006018	1	-1	1	2	
15	15	3.695606299999781	1	1	-1	2	
10	22	2.3178535000006377	1	1	1	2	
16	17	1.0115559000005305	1	1	-1	2	
7	10	2.141426500002126	1	1	1	2	
11	28	3.3863399000001664	1	-1	1	2	
7	9	1.332643099998677	1	1	-1	2	
18	30	1.666643100001238	1	-1	1	2	
12	4	1.7145152000011876	1	-1	-1	2	
19	14	5.80902739999874	1	1	-1	2	
6	21	2.9871665999999095	1	1	1	2	
8	12	0.8852979999974195	1	1	-1	2	
13	24	1.9406933999998728	1	1	1	2	
12	1	1.384831999999733	1	-1	-1	2	
14	31	2.034708799998043	1	-1	1	2	
13	26	3.891020099999878	1	-1	1	2	
14	6	1.368699700000434	1	-1	-1	2	
18	7	2.3078710999980103	1	-1	-1	2	
11	23	2.441832799999247	1	1	1	2	
14	13	1.9953984999992826	1	1	-1	2	
15	16	1.037814300001628	1	1	-1	2	
10	11	1.894262499998149	1	1	-1	2	
10	25	2.8751295000001846	1	-1	1	2	
15	18	2.234277600000496	1	1	1	2	
15	5	1.427280099997006	1	-1	-1	2	
6	19	3.837153800002852	1	1	1	2	
15	2	0.8381215999979759	1	-1	-1	2	
13	3	3.334607500000857	1	-1	-1	2	
14	20	2.707511099997646	1	1	1	2	
14	29	7.370822400000179	1	-1	1	2	
14	8	1.8126592000007804	1	-1	-1	2	
18	7	2.1408972999997786	1	-1	-1	2	
14	31	2.345375900000363	1	-1	1	2	
19	14	1.7793610999979137	1	1	-1	2	
15	5	1.615162500002043	1	-1	-1	2	
14	29	3.6335882999992464	1	-1	1	2	
13	3	3.6652334999998857	1	-1	-1	2	
12	1	2.720689500001754	1	-1	-1	2	
15	2	2.9018058000001474	1	-1	-1	2	
14	6	2.2815416999983427	1	-1	-1	2	
10	25	1.8891471999995701	1	-1	1	2	
15	18	2.5995166000029712	1	1	1	2	
11	28	1.5698254999988421	1	-1	1	2	
12	4	6.436059799998475	1	-1	-1	2	
6	21	2.1322675999981584	1	1	1	2	
13	26	1.5104871000003186	1	-1	1	2	
15	16	2.060501199997816	1	1	-1	2	
18	30	3.6914397999971698	1	-1	1	2	
13	24	3.0833144999996875	1	1	1	2	
14	0	2.8189220999993267	1	-1	1	2	
16	17	1.7311952999989444	1	1	-1	2	
6	19	1.4088832000015827	1	1	1	2	
15	15	2.6990922000004502	1	1	-1	2	
10	11	1.0583807999973942	1	1	-1	2	
14	20	7.833495800001401	1	1	1	2	
14	27	2.050865299999714	1	-1	1	2	
7	9	1.506704700001137	1	1	-1	2	
10	22	2.1213409999982105	1	1	1	2	
7	10	3.5423057000007248	1	1	1	2	
14	8	1.001793199997337	1	-1	-1	2	
14	20	1.7168218000006163	1	1	1	2	
6	21	2.3065886000003957	1	1	1	2	
15	18	2.232199199999741	1	1	1	2	
12	1	1.6660310000006575	1	-1	-1	2	
8	12	2.433777700000064	1	1	-1	2	
14	0	2.9139567999991414	1	-1	1	2	
13	26	3.248357499996928	1	-1	1	2	
14	27	2.2086638000000676	1	-1	1	2	
14	8	2.714976499999466	1	-1	-1	2	
14	31	2.016941499998211	1	-1	1	2	
14	13	3.9074485000019195	1	1	-1	2	
11	28	2.18508490000022	1	-1	1	2	
15	2	2.2585777999993297	1	-1	-1	2	
11	23	1.94640580000123	1	1	1	2	
14	29	1.7108431000015116	1	-1	1	2	
7	9	2.667100999999093	1	1	-1	2	
19	14	2.802989100000559	1	1	-1	2	
16	17	7.14020100000198	1	1	-1	2	
10	22	2.503454800000327	1	1	1	2	
6	19	2.3100060999968264	1	1	1	2	
18	7	2.140335899999627	1	-1	-1	2	
15	5	2.4399811000002956	1	-1	-1	2	
18	30	2.3123606000008294	1	-1	1	2	
7	10	1.6460508999989543	1	1	1	2	
13	3	2.142458499998611	1	-1	-1	2	
10	25	3.994113599997945	1	-1	1	2	
15	16	2.764464100000623	1	1	-1	2	
14	6	1.872142600001098	1	-1	-1	2	
10	11	4.375976699997409	1	1	-1	2	
15	15	3.212469300000521	1	1	-1	2	
12	4	1.9981576999998651	1	-1	-1	2	
13	24	1.4717758999977377	1	1	1	2	
15	16	2.024405200001638	1	1	-1	2	
6	21	0.9542107999986911	1	1	1	2	
14	27	1.3506145999999717	1	-1	1	2	
14	31	1.4902225000005274	1	-1	1	2	
16	17	1.4486614999987069	1	1	-1	2	
19	14	0.9988803999985976	1	1	-1	2	
10	22	1.936725399998977	1	1	1	2	
15	5	1.6049400000010792	1	-1	-1	2	
12	4	1.9275009000011778	1	-1	-1	2	
6	19	3.1486450000011246	1	1	1	2	
8	12	2.3378717999985383	1	1	-1	2	
11	23	7.732569599997078	1	1	1	2	
10	11	1.4405724999996892	1	1	-1	2	
13	26	1.720375500000955	1	-1	1	2	
10	25	1.254000000000815	1	-1	1	2	
14	8	1.5220215000008466	1	-1	-1	2	
7	9	1.8156780000026629	1	1	-1	2	
18	7	2.4734740999992937	1	-1	-1	2	
14	13	2.4083414999986417	1	1	-1	2	
14	6	3.0182056999983615	1	-1	-1	2	
15	2	1.9070496999993338	1	-1	-1	2	
13	24	2.264703199998621	1	1	1	2	
14	29	2.5603883000003407	1	-1	1	2	
14	20	7.450116700001672	1	1	1	2	
15	15	2.7452470999996876	1	1	-1	2	
19	14	2.5136450999998488	1	1	-1	2	
13	24	2.687277900000481	1	1	1	2	
14	31	1.5728675000027579	1	-1	1	2	
18	7	1.6399710999976378	1	-1	-1	2	
6	19	1.32026379999661	1	1	1	2	
12	1	2.35806710000179	1	-1	-1	2	
15	2	1.3851802999997744	1	-1	-1	2	
15	15	2.1316131000021414	1	1	-1	2	
12	4	5.937335399998119	0	-1	-1	2	
15	16	1.4930126999970526	1	1	-1	2	
18	30	1.1969108999983291	1	-1	1	2	
14	29	1.7273001999965345	1	-1	1	2	
10	25	1.8210719999988214	1	-1	1	2	
7	9	1.5733518000015465	1	1	-1	2	
10	11	1.9771916999998211	1	1	-1	2	
14	8	2.1886616999981925	1	-1	-1	2	
16	17	3.0633301999987452	1	1	-1	2	
13	26	2.559502500000235	1	-1	1	2	
15	18	1.6273022999994282	1	1	1	2	
14	0	1.7729163999974844	1	-1	1	2	
15	5	2.023615599999175	1	-1	-1	2	
10	22	2.3620732000017597	1	1	1	2	
14	6	3.502415999999357	1	-1	-1	2	
11	28	1.9881193000001076	1	-1	1	2	
14	20	2.294434600000386	1	1	1	2	
7	10	1.7253535999989253	1	1	1	2	
6	21	3.4192417999984173	1	1	1	2	
14	27	1.604869200000394	1	-1	1	2	
11	23	1.8465694000005897	1	1	1	2	
13	3	3.758946099998866	1	-1	-1	2	
14	13	3.450732599998446	1	1	-1	2	
8	12	5.411789699999645	1	1	-1	2	
7	9	1.5412643999989086	1	1	-1	2	
12	1	1.7840601000025345	1	-1	-1	2	
14	20	1.0753750000003492	1	1	1	2	
14	8	1.448785399999906	1	-1	-1	2	
18	30	1.3935977999972238	1	-1	1	2	
14	6	2.1241343000001507	1	-1	-1	2	
13	24	1.4338964999988093	1	1	1	2	
15	18	1.5867937000002712	1	1	1	2	
15	5	1.4437726000032853	1	-1	-1	2	
13	26	1.373720499999763	1	-1	1	2	
15	2	1.7528414000007615	1	-1	-1	2	
16	17	2.116515800000343	1	1	-1	2	
7	10	1.3945121000033396	1	1	1	2	
6	21	2.348307600001135	1	1	1	2	
14	27	2.095917200000258	1	-1	1	2	
10	22	1.8383189000014681	1	1	1	2	
14	31	1.3193839999985357	1	-1	1	2	
19	14	1.8766108000017994	1	1	-1	2	
6	19	1.1481759999987844	1	1	1	2	
18	7	1.88863499999934	1	-1	-1	2	
15	15	1.879091500002687	1	1	-1	2	
11	23	2.5261035000003176	1	1	1	2	
13	3	1.8992125999975542	1	-1	-1	2	
10	11	1.409849799998483	1	1	-1	2	
12	4	2.4115593999995326	1	-1	-1	2	
8	12	2.7973566000000574	1	1	-1	2	
10	25	1.9181723000001512	1	-1	1	2	
11	28	2.6439591999987897	1	-1	1	2	
14	13	3.308389100002387	1	1	-1	2	
14	0	1.4019743999997445	1	-1	1	2	
15	16	1.4758828000012727	1	1	-1	2	
14	29	1.5467934000007517	1	-1	1	2	
18	7	1.4906545999983791	1	-1	-1	2	
19	14	1.5771098000004713	1	1	-1	2	
14	20	1.4842470999974466	1	1	1	2	
14	13	1.5539064000004146	1	1	-1	2	
10	25	1.1409327000001213	1	-1	1	2	
14	27	1.5704857999990054	1	-1	1	2	
12	4	1.0456274999996822	1	-1	-1	2	
7	9	1.5820552999975916	1	1	-1	2	
6	21	3.681803100000252	1	1	1	2	
11	23	1.3300715000004857	1	1	1	2	
14	0	1.551848200000677	1	-1	1	2	
14	6	1.5562962000003608	0	-1	-1	2	
13	26	2.199921200000972	1	-1	1	2	
11	28	1.6990930000029039	1	-1	1	2	
16	17	2.097354899997299	1	1	-1	2	
